Region,Maker,Model,Model year,Supplier
China,Geely,Bin Rui (FF) (China),2022,"Keboda Technology Corporation (Formerly Shanghai Oubao Electronic Technology Co., Ltd.)"
China,Geely,Bin Rui (FF) (China),2022,"Keboda Technology Corporation (Formerly Shanghai Oubao Electronic Technology Co., Ltd.)"
China,Geely,Emgrand L (FF) (China),2022,"Keboda Technology Corporation (Formerly Shanghai Oubao Electronic Technology Co., Ltd.)"
China,Geely,Emgrand S (FF) (China),2022,"Keboda Technology Corporation (Formerly Shanghai Oubao Electronic Technology Co., Ltd.)"
China,Geely,Emgrand S (FF) (China),2022,"Keboda Technology Corporation (Formerly Shanghai Oubao Electronic Technology Co., Ltd.)"
China,Great Wall,WEY Macchiato (FF) (China),2022,"Sensata Technologies Changzhou Co., Ltd."
ASEAN?India?Korea,Honda,Accord (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Accord Hybrid (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,BR-V (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Civic (Thailand),2022,"Yamada Somboon Co., Ltd."
Japan,Honda,Civic Hatchback,2022,"Yamada Manufacturing Co., Ltd."
Americas,Honda,Civic Sedan (Canada),2022,Denso Corporation
Japan,Honda,CR-V,2022,"Yamada Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,CR-V (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2022,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Mobilio (Thailand),2022,"Yamada Somboon Co., Ltd."
Americas,Hyundai,Elantra (USA),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Elantra N (Korea),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Genesis G80 (Korea),2022,"Lee Won Precision Co.,Ltd."
ASEAN?India?Korea,Hyundai,Grandeur (Korea),2022,"Lee Won Precision Co.,Ltd."
ASEAN?India?Korea,Hyundai,Genesis GV70 (Korea),2022,"Lee Won Precision Co.,Ltd."
ASEAN?India?Korea,Hyundai,Genesis GV80 (Korea),2022,"Lee Won Precision Co.,Ltd."
ASEAN?India?Korea,Hyundai,Kona (Korea),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Kona N (Korea),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Mighty (Korea),2022,"Lee Won Precision Co.,Ltd."
ASEAN?India?Korea,Hyundai,Palisade (Korea),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Porter (Korea),2022,"Lee Won Precision Co.,Ltd."
Americas,Hyundai,Santa Cruz (USA),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Santa Fe (Korea),2022,"Lee Won Precision Co.,Ltd."
Americas,Hyundai,Santa Fe (USA),2022,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Sonata (Korea),2022,"Lee Won Precision Co.,Ltd."
