Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,Almera (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,March (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,Navara (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,Pulsar (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,Sylphy (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
China,SAIC Volkswagen,Volkswagen Santana (FF) (China),2015,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd."
ASEAN?India?Korea,Suzuki,Celerio (Thailand),2015,"Kiriu (Thailand) Co., Ltd."
Japan,Daihatsu,Atrai Wagon,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Be-go,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Boon,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Coo,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Hijet Cargo,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Hijet Truck,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Mira,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Mira Cocoa,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Mira e:S,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Mira Van,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Move,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Move Conte,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,TanTo,2014,"Daihatsu Metal Co., Ltd."
Japan,Daihatsu,Tanto Exe,2014,"Daihatsu Metal Co., Ltd."
China,FAW-Volkswagen,Volkswagen Sagitar (FF) (China),2014,"TRW FAWER Automobile Safety Systems (Changchun) Co., Ltd. Chengdu Branch"
ASEAN?India?Korea,GM,Chevrolet Colorado (Thailand),2014,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,GM,Chevrolet Trailblazer (Thailand),2014,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,Accord (Thailand),2014,"Kiriu (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2014,"Kiriu (Thailand) Co., Ltd."
