Region,Maker,Model,Model year,Supplier
Europe,Daimler,Mercedes-Benz G-Class (Austria),2018,MAHLE GmbH
China,Dongfeng Nissan,Nissan Kicks (FF) (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
China,Dongfeng Nissan,Nissan Lannia (FF) (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
China,Dongfeng Nissan,Nissan March (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
China,Dongfeng Nissan,Nissan Murano (FF) (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
China,Dongfeng Nissan,Nissan Qashqai (FF) (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
China,Dongfeng Nissan,Nissan Tiida (FF) (China),2018,Hitachi Astemo Automotive Systems (Guangzhou) Ltd. (Formerly Hitachi Automotive Systems (Guangzhou) Ltd.)
Europe,DS Automobiles,DS DS 7 Crossback (France),2018,Federal-Mogul Holdings LLC
Europe,DS Automobiles,DS DS 7 Crossback (France),2018,MAHLE GmbH
ASEAN?India?Korea,Ford,Aspire (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Ford,EcoSport (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Ford,Endeavour (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Ford,Everest (Thailand),2018,"MAHLE Engine Components (Thailand) Co., Ltd."
Europe,Ford,Fiesta (Germany),2018,Federal-Mogul Holdings LLC
ASEAN?India?Korea,Ford,Figo (India),2018,Shriram Pistons & Rings Ltd.
Europe,Ford,Focus (Germany),2018,Federal-Mogul Holdings LLC
Europe,Ford,Focus (Germany),2018,MAHLE GmbH
Europe,Ford,Focus (Germany),2018,Rheinmetall AG
ASEAN?India?Korea,Ford,Freestyle (India),2018,Shriram Pistons & Rings Ltd.
Americas,Ford,GT (Canada),2018,MAHLE GmbH
ASEAN?India?Korea,Ford,Ranger (Thailand),2018,"MAHLE Engine Components (Thailand) Co., Ltd."
China,GAC Mitsubishi,Mitsubishi Outlander (4WD) (China),2018,"Kolbenschmidt Huayu Piston Co., Ltd."
China,GAC Mitsubishi,Mitsubishi Outlander (4WD) (China),2018,"MAHLE Engine Components (Yingkou) Co., Ltd."
ASEAN?India?Korea,GM,Chevrolet Aveo (Korea),2018,"Dong Yang Piston Co., Ltd."
ASEAN?India?Korea,Honda,Accord (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Amaze (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,Amaze (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,BR-V (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,BR-V (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,BR-V (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Brio (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,Brio (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,Brio (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Brio Amaze (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,City (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,City (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,City (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,City CNG (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Civic (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,Civic (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,Civic (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,CR-V (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,CR-V (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,CR-V (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Jazz (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,Jazz (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Honda,Jazz (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,Mobilio (Thailand),2018,"Honda Foundry (Asian) Co., Ltd."
ASEAN?India?Korea,Honda,WR-V (India),2018,Federal-Mogul Automotive Products India Pvt. Ltd (Formerly Federal-Mogul Goetze India)
ASEAN?India?Korea,Honda,WR-V (India),2018,Shriram Pistons & Rings Ltd.
ASEAN?India?Korea,Hyundai,Accent (Korea),2018,GMB Korea Corp.
ASEAN?India?Korea,Hyundai,Avante (Korea),2018,"Dong Yang Piston Co., Ltd."
