Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Suzuki,Swift (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
Americas,Tesla,Model 3 (USA),2021,Mubea de M?xico S. de R.L de C.V.
Americas,Tesla,Model 3 (USA),2021,Mubea Inc.
Americas,Tesla,Model S (USA),2021,Magna International Inc.
Americas,Tesla,Model S (USA),2021,Magna International Inc.
Americas,Tesla,Model S (USA),2021,MSSC Inc.
Americas,Tesla,Model S (USA),2021,MSSC Inc.
Americas,Tesla,Model X (USA),2021,Magna International Inc.
Americas,Tesla,Model X (USA),2021,Magna International Inc.
Americas,Tesla,Model X (USA),2021,MSSC Inc.
Americas,Tesla,Model X (USA),2021,MSSC Inc.
China,Tesla China,Tesla Model 3 (RR) (China),2021,China Spring Corporation Limited
ASEAN?India?Korea,Toyota,C-HR (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Camry (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Camry Hybrid (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Corolla Altis (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Corolla Cross (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Fortuner (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Hilux Revo (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Vios (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris ATIV (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
Europe,Volvo Cars,Volvo C40 Recharge (Belgium),2021,Mubea Motorkomponenten GmbH
Europe,BMW,320i (Germany),2020,thyssenkrupp AG (Formerly ThyssenKrupp AG)
Europe,BMW,320i (Germany),2020,thyssenkrupp AG (Formerly ThyssenKrupp AG)
Americas,Chrysler,Pacifica (Canada),2020,"Kyoritsu Seiki Co., Ltd."
Americas,Chrysler,Pacifica Hybrid (Canada),2020,"Kyoritsu Seiki Co., Ltd."
Japan,Daihatsu,Altis Hybrid,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Boon,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Cast Activa,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Cast Sport,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Cast Style,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Copen Cero,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Copen Robe,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Copen XPlay,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Mebius,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Move,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Move Canbus,2020,"NHK Spring Co., Ltd."
Japan,Daihatsu,Move Custom,2020,"NHK Spring Co., Ltd."
