Region,Maker,Model,Model year,Supplier
China,GAC Motor,Trumpchi GS4 PLUS (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS4 PLUS (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS5 (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8S (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi M8 (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV300 (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Alto (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Celerio (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Ignis (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Vitara Brezza (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,Nexon (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,Tiago (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,TIGOR (India),2021,Magneti Marelli Powertrain India Pvt. Ltd.
China,GAC Motor,Trumpchi GS5 (FF) (China),2020,"Aisin (China) Investment Co., Ltd."
ASEAN?India?Korea,Kia,Morning (Korea),2020,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV300 (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Alto (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Celerio (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Ignis (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Vitara Brezza (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,Nexon (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,Tiago (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
ASEAN?India?Korea,Tata,TIGOR (India),2020,Magneti Marelli Powertrain India Pvt. Ltd.
Europe,BMW,650i Gran Coupe (Germany),2019,ZF Friedrichshafen AG
Europe,BMW,650i xDrive Gran Coupe (Germany),2019,ZF Friedrichshafen AG
China,Dongfeng Passenger Vehicle,Aeolus AX7 (FF) (China),2019,"Tangshan Aisin Gear Co., Ltd."
China,FAW Car,Bestune X40 (FF) (China),2019,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV300 (India),2019,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2019,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2019,"ATA Casting Technology Co., Ltd."
Europe,Alpina,B6 xDrive Gran Coupe (Germany),2018,ZF Friedrichshafen AG
China,Beijing Hyundai,Hyundai Elantra MDC (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Beijing Hyundai,Hyundai ix35 (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Beijing Hyundai,Hyundai Sonata (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Beiqi Foton,Foton Tunland S Diesel (4WD) (China),2018,"ZF Electrified Powertrain Technologies (Hangzhou) Co., Ltd. (Formerly ZF Drivetech (Hangzhou) Co., Ltd.)"
China,BMW Brilliance,BMW 218i (FF) (China),2018,Aisin (Formerly Aisin AW)
China,BMW Brilliance,BMW X1 sDrive18Li (FF) (China),2018,Aisin (Formerly Aisin AW)
China,BMW Brilliance,BMW X1 xDrive25Le (4WD) (China),2018,Aisin (Formerly Aisin AW)
China,Changan,Oshan A800 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Oshan COS1¢X (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,CS35 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,CS55 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,CS75 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Eado (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Eado DT (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Linmax (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Raeton (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan,Raeton CC (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Changan Ford,Ford Edge (FF) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,Changan Ford,Ford Taurus (FF) (China),2018,"ZF Transmissions Shanghai Co., Ltd."
China,Changan Suzuki,Suzuki Vitara (4WD) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Chery Jaguar Land Rover,Land Rover Discovery Sport (4WD) (China),2018,ZF Active Safety And Electronics US LLC (Formerly TRW Automotive)
China,Chery Jaguar Land Rover,Land Rover Range Rover Evoque (4WD) (China),2018,Aptiv PLC (Formerly Delphi Automotive PLC)
China,Chery Jaguar Land Rover,Land Rover Range Rover Evoque (4WD) (China),2018,ZF Active Safety And Electronics US LLC (Formerly TRW Automotive)
China,Chery Jaguar Land Rover,Land Rover Range Rover Evoque (4WD) (China),2018,ZF Friedrichshafen AG
China,Dongfeng Passenger Vehicle,Aeolus A30 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus AX7 (FF) (China),2018,Aisin (Formerly Aisin AW)
China,Dongfeng Passenger Vehicle,Aeolus AX7 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus Dongfeng A9 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Yueda Kia,Kia K3 (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Dongfeng Yueda Kia,Kia K4 Cachet (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,Dongfeng Yueda Kia,Kia K5 (FF) (China),2018,"Hyundai Transys (Shandong) Co., Ltd. (Formerly Hyundai Powertech (Shandong) Co., Ltd.)"
China,FAW Car,Bestune B70 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,FAW Car,Hongqi H5 (FF) (China),2018,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
