Region,Maker,Model,Model year,Supplier
China,Dongfeng Passenger Vehicle,Aeolus AX7 (FF) (China),2021,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus E70 500 (FF) (China),2021,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus E70 500 Pro (FF) (China),2021,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus E70 600 (FF) (China),2021,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)"
ASEAN?India?Korea,Ford,Aspire (India),2021,Brakes India Private Limited
Americas,Ford,Bronco Sport (Mexico),2021,Continental AG
ASEAN?India?Korea,Ford,EcoSport (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Ford,EcoSport (India),2021,Tenneco Inc.
ASEAN?India?Korea,Ford,Endeavour (India),2021,Brakes India Private Limited
Americas,Ford,Escape (USA),2021,Continental AG
ASEAN?India?Korea,Ford,Figo (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Ford,Figo (India),2021,Tenneco Inc.
ASEAN?India?Korea,Ford,Figo Aspire (India),2021,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Ford,Freestyle (India),2021,Brakes India Private Limited
Americas,Ford,Mustang Mach-E GT (Mexico),2021,Brembo S.p.A.
Americas,Ford,Mustang Mach-E GT Performance Edition (Mexico),2021,Brembo S.p.A.
China,GAC Motor,Trumpchi GA6 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GA8 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GA8 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Geely,LYNK & CO 05+ (4WD) (China),2021,Akebono Corporation (Suzhou)
Americas,GM,Cadillac CT4-V Blackwing (USA),2021,Brembo North America Inc.
Americas,GM,Cadillac CT4-V Blackwing (USA),2021,Brembo North America Inc.
Americas,GM,Cadillac CT5-V Blackwing (USA),2021,Brembo North America Inc.
Americas,GM,Cadillac CT5-V Blackwing (USA),2021,Brembo North America Inc.
China,Great Wall,Haval F7 (4WD) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval F7 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval F7 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval F7X (4WD) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval F7x (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval F7x (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Max (4WD) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Max (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Max (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Plus (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Plus (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Pro (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Pro (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Supreme (4WD) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Supreme (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H6 Supreme (FF) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
China,Great Wall,Haval H9 (4WD) (China),2021,"Beijing Delphi Technology Development Co., Ltd."
ASEAN?India?Korea,Honda,Amaze (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Honda,City (India),2021,Brakes India Private Limited
Americas,Honda,CR-V Hybrid (USA),2021,Federal-Mogul Holdings LLC
ASEAN?India?Korea,Honda,WR-V (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Hyundai,Santro (India),2021,KB Autosys India Private Limited
ASEAN?India?Korea,Hyundai,Tucson (India),2021,KB Autosys India Private Limited
ASEAN?India?Korea,Hyundai,Verna (India),2021,KB Autosys India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Alturas G4 (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Bolero (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra eVerito (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra KUV100 NXT (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Marazzo (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Thar (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV300 (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV500 (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Alto (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Baleno (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Celerio (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Celerio X (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Ciaz (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Ertiga (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Ignis (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,S-Cross (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,S-PRESSO (India),2021,Brakes India Private Limited
ASEAN?India?Korea,Maruti Suzuki,Swift (India),2021,Brakes India Private Limited
